Id,avg_out_hitting_time,rw_out_closeness,out_truncated_runs,out_stuck_runs,out_total_runs,out_truncation_rate,avg_in_hitting_time,rw_in_closeness,in_truncated_runs,in_stuck_runs,in_total_runs,in_truncation_rate
720575940624827523,37413.9675,2.67279860121758e-05,118,0,400,0.295,100000.0,1e-05,400,0,400,1.0
720575940624836810,40137.915,2.491409929987644e-05,133,0,400,0.3325,99885.905,1.00114225325385e-05,399,0,400,0.9975
720575940624861017,31787.0975,3.145930514731646e-05,96,0,400,0.24,34942.8325,2.861817226751724e-05,32,0,400,0.08
720575940624863516,34174.0225,2.9261992789991286e-05,77,0,400,0.1925,3179.5525,0.000314509667634046,0,0,400,0.0
720575940624888880,39169.7,2.552993768142212e-05,106,0,400,0.265,526.8,0.001898253606681853,0,0,400,0.0
720575940624892858,34200.6075,2.923924670051548e-05,93,0,400,0.2325,4025.97,0.0002483873451615387,0,0,400,0.0
720575940624895821,38116.5025,2.6235355670421228e-05,104,0,400,0.26,7393.6125,0.00013525188126913603,0,0,400,0.0
720575940624905404,36355.245,2.750634743349962e-05,99,0,400,0.2475,502.96,0.0019882296802926675,0,0,400,0.0
720575940624940336,28786.0425,3.4739058000070696e-05,73,0,400,0.1825,5746.345,0.00017402366199732177,0,0,400,0.0
720575940625021796,33631.98,2.9733604741677414e-05,114,0,400,0.285,99467.6625,1.0053518649842605e-05,396,0,400,0.99
720575940625029925,22935.22,4.3601064214775354e-05,52,0,400,0.13,48273.6275,2.0715244571168802e-05,76,0,400,0.19
720575940625061918,32231.245,3.1025795001092886e-05,102,0,400,0.255,66786.755,1.497302870906065e-05,163,0,400,0.4075
720575940625131913,44228.6175,2.2609795569576644e-05,138,0,400,0.345,98983.4275,1.0102701283000127e-05,391,0,400,0.9775
720575940625142936,47332.1925,2.1127269775216942e-05,159,0,400,0.3975,2094.9075,0.00047734804520008646,0,0,400,0.0
720575940625144604,30591.63,3.268867987746975e-05,100,0,400,0.25,888.415,0.0011256000855456064,0,0,400,0.0
720575940625146109,42523.445,2.351643899030288e-05,130,0,400,0.325,1094.15,0.0009139514691769866,0,0,400,0.0
720575940625156745,22059.135,4.533269323570485e-05,45,0,400,0.1125,89833.0,1.1131766722696558e-05,319,0,400,0.7975
720575940625175960,25127.965,3.979629866565e-05,54,0,400,0.135,89858.32,1.1128630047835302e-05,317,0,400,0.7925
720575940625176092,26319.875,3.7994101415755204e-05,64,0,400,0.16,98768.6225,1.0124672944588247e-05,387,0,400,0.9675
720575940625218685,40165.32,2.489710028452406e-05,120,0,400,0.3,12557.2475,7.963528631573122e-05,0,0,400,0.0
720575940625294217,26152.62,3.823708676224409e-05,64,0,400,0.16,39627.8225,2.5234795578283414e-05,37,0,400,0.0925
720575940625301604,27322.46,3.659992548255172e-05,79,0,400,0.1975,32681.2325,3.059860120024543e-05,25,0,400,0.0625
720575940625308162,29084.8375,3.438217593617293e-05,76,0,400,0.19,226.26,0.004419694157164324,0,0,400,0.0
720575940625328842,24365.0925,4.10423231514512e-05,76,0,400,0.19,83527.9275,1.1972043721544509e-05,283,0,400,0.7075
720575940625346362,25606.97,3.905186751888255e-05,61,0,400,0.1525,42921.7375,2.3298218064914077e-05,57,0,400,0.1425
720575940625349961,24169.5525,4.13743696744075e-05,48,0,400,0.12,44847.9975,2.2297539594716575e-05,62,0,400,0.155
720575940625378121,38686.4175,2.5848865431905136e-05,126,0,400,0.315,34888.1575,2.8663021255851645e-05,27,0,400,0.0675
720575940625390266,42455.4975,2.355407565298228e-05,120,0,400,0.3,73126.2375,1.3674982252437095e-05,221,0,400,0.5525
720575940625392650,38236.7525,2.615284862384691e-05,111,0,400,0.2775,706.665,0.001415097677117163,0,0,400,0.0
720575940625395096,41145.8975,2.4303759566795207e-05,127,0,400,0.3175,18159.6625,5.50671027063416e-05,0,0,400,0.0
720575940625415196,20525.675,4.87194696398535e-05,45,0,400,0.1125,1568.9725,0.0006373598007613263,0,0,400,0.0
720575940625424642,43928.2975,2.276436959570309e-05,132,0,400,0.33,100000.0,1e-05,400,0,400,1.0
720575940625437706,30030.3675,3.3299625787130314e-05,84,0,400,0.21,8892.9275,0.00011244890954075584,0,0,400,0.0
720575940625439690,42317.0275,2.36311494232434e-05,130,0,400,0.325,74374.05,1.3445549892738124e-05,224,0,400,0.56
720575940625453145,27660.1525,3.615309062377729e-05,90,0,400,0.225,95923.4,1.0424984935896768e-05,368,0,400,0.92
720575940625455247,36664.89,2.7274048824365764e-05,125,0,400,0.3125,53.4525,0.018708198868153968,0,0,400,0.0
720575940625493604,39503.8525,2.5313986781415812e-05,130,0,400,0.325,5914.8725,0.00016906535178907067,0,0,400,0.0
720575940625506027,38215.985,2.616706072079524e-05,116,0,400,0.29,22170.7675,4.5104437633924936e-05,0,0,400,0.0
720575940625511762,36210.82,2.761605509071598e-05,105,0,400,0.2625,17826.9075,5.609497889636775e-05,1,0,400,0.0025
720575940625516830,29802.6575,3.35540547013299e-05,67,0,400,0.1675,14187.0475,7.048682962399329e-05,0,0,400,0.0
720575940625535621,30251.775,3.305591159527003e-05,94,0,400,0.235,6640.135,0.00015059934775422487,0,0,400,0.0
720575940625537301,30872.2725,3.2391525437591286e-05,73,0,400,0.1825,100000.0,1e-05,400,0,400,1.0
720575940625541434,40104.505,2.4934854575564517e-05,120,0,400,0.3,56051.2975,1.7840800206275332e-05,119,0,400,0.2975
720575940625556611,31064.89,3.219068214952636e-05,84,0,400,0.21,2397.56,0.00041709070888736884,0,0,400,0.0
720575940625579141,25814.9675,3.873721708152451e-05,64,0,400,0.16,487.7875,0.002050073033851831,0,0,400,0.0
720575940625604098,32296.415,3.0963188948370894e-05,79,0,400,0.1975,64687.845,1.5458854750842296e-05,151,0,400,0.3775
720575940625609810,30113.29,3.320792912365271e-05,80,0,400,0.2,26258.7725,3.8082511282658015e-05,17,0,400,0.0425
720575940625630993,39604.135,2.5249888679553284e-05,113,0,400,0.2825,65705.6525,1.5219390751807846e-05,162,0,400,0.405
720575940625636964,32677.7125,3.0601897241124206e-05,88,0,400,0.22,3622.5325,0.0002760499733266713,0,0,400,0.0
720575940625637562,40859.74,2.4473968752615657e-05,116,0,400,0.29,405.59,0.0024655440222885183,0,0,400,0.0
720575940625649214,30911.0175,3.235092471478818e-05,79,0,400,0.1975,7211.855,0.00013866058039159134,0,0,400,0.0
720575940625649726,32109.01,3.114390633657033e-05,80,0,400,0.2,90549.415,1.1043693656110313e-05,325,0,400,0.8125
720575940625653223,27612.1525,3.6215937891839473e-05,65,0,400,0.1625,26609.9175,3.75799737071714e-05,11,0,400,0.0275
720575940625667721,26520.275,3.770699964461153e-05,79,0,400,0.1975,9299.0925,0.00010753737528688955,0,0,400,0.0
720575940625678650,36435.0625,2.744608987565206e-05,107,0,400,0.2675,716.0025,0.0013966431681453626,0,0,400,0.0
720575940625680784,36413.765,2.74621424068618e-05,107,0,400,0.2675,5780.3425,0.00017300012931759667,0,0,400,0.0
720575940625683077,25478.2775,3.92491211385856e-05,67,0,400,0.1675,9347.12,0.00010698482527238335,0,0,400,0.0
720575940625698279,36808.385,2.716772278925033e-05,110,0,400,0.275,455.51,0.002195341485368049,0,0,400,0.0
720575940625703824,24774.075,4.036477648509581e-05,63,0,400,0.1575,1914.845,0.0005222354812008282,0,0,400,0.0
720575940625721331,23787.3925,4.2039075951683224e-05,60,0,400,0.15,1274.34,0.0007847199334557497,0,0,400,0.0
720575940625733909,48087.4175,2.0795460683660127e-05,175,0,400,0.4375,19294.9175,5.182711975835087e-05,0,0,400,0.0
720575940625750415,35135.4975,2.8461244927583566e-05,106,0,400,0.265,1252.6775,0.0007982900626857272,0,0,400,0.0
720575940625760017,22162.1125,4.5122052331428246e-05,54,0,400,0.135,6608.285,0.00015132519254239187,0,0,400,0.0
720575940625781180,41891.6425,2.3871109852042683e-05,118,0,400,0.295,11946.34,8.37076460238031e-05,0,0,400,0.0
720575940625787536,26586.64,3.7612876241601045e-05,72,0,400,0.18,404.9075,0.0024696998697233317,0,0,400,0.0
720575940625796133,39923.405,2.504796371952743e-05,118,0,400,0.295,762.985,0.001310641755735696,0,0,400,0.0
720575940625805906,30325.235,3.297583679071242e-05,88,0,400,0.22,93227.855,1.0726407896009192e-05,340,0,400,0.85
720575940625816212,36792.4075,2.717952066605046e-05,113,0,400,0.2825,1687.33,0.0005926522968239764,0,0,400,0.0
720575940625817256,24754.2875,4.039704233054577e-05,53,0,400,0.1325,19144.28,5.223492343404923e-05,1,0,400,0.0025
720575940625819535,24508.7975,4.080167539839521e-05,65,0,400,0.1625,95101.5875,1.0515071580692594e-05,356,0,400,0.89
720575940625821017,26282.9175,3.804752649701084e-05,64,0,400,0.16,95581.9425,1.0462227214099566e-05,368,0,400,0.92
720575940625824999,29751.3075,3.361196814627391e-05,72,0,400,0.18,98608.455,1.0141118223584376e-05,390,0,400,0.975
720575940625848330,33156.5575,3.0159946490222935e-05,96,0,400,0.24,96018.35,1.0414675944754309e-05,364,0,400,0.91
720575940625850938,31103.1075,3.215112830767794e-05,72,0,400,0.18,567.855,0.0017610129346400049,0,0,400,0.0
720575940625863336,43854.6725,2.2802587341177843e-05,137,0,400,0.3425,99981.7725,1.0001823082302327e-05,399,0,400,0.9975
720575940625863690,36354.8375,2.7506655751108776e-05,119,0,400,0.2975,46497.0975,2.150671877959694e-05,70,0,400,0.175
720575940625864581,20014.9,4.9962777730590704e-05,40,0,400,0.1,4290.3825,0.0002330794515407426,0,0,400,0.0
720575940625875402,41170.01,2.4289525312235775e-05,120,0,400,0.3,3976.6625,0.00025146715367472096,0,0,400,0.0
720575940625880472,43388.29,2.3047693283141603e-05,122,0,400,0.305,1150.685,0.0008690475673185972,0,0,400,0.0
720575940625899751,19894.2125,5.026587506291088e-05,28,0,400,0.07,79930.0075,1.251094590476549e-05,256,0,400,0.64
720575940625902823,29275.345,3.41584360491738e-05,85,0,400,0.2125,780.4425,0.001281324376875939,0,0,400,0.0
720575940625905295,33590.58,2.9770251064435326e-05,98,0,400,0.245,66851.92,1.4958433504976372e-05,158,0,400,0.395
720575940625925892,44797.9725,2.2322438811265398e-05,137,0,400,0.3425,37756.515,2.648549528472106e-05,40,0,400,0.1
720575940625925898,43885.2275,2.27867110863217e-05,139,0,400,0.3475,5055.6775,0.00019779742675437665,0,0,400,0.0
720575940625932275,39363.185,2.540444834430954e-05,114,0,400,0.285,1298.355,0.000770205375263314,0,0,400,0.0
720575940625938856,34456.195,2.9022357227778633e-05,98,0,400,0.245,10603.6925,9.430677096681181e-05,0,0,400,0.0
720575940625951321,27932.83,3.580016775958612e-05,57,0,400,0.1425,93907.9475,1.0648725977106464e-05,350,0,400,0.875
720575940625952584,34152.0175,2.9280847024630388e-05,94,0,400,0.235,84811.77,1.1790816298256716e-05,272,0,400,0.68
720575940625962152,32701.0575,3.058005081334144e-05,97,0,400,0.2425,2620.33,0.0003816313212457973,0,0,400,0.0
720575940625968515,30537.3625,3.274677045209782e-05,72,0,400,0.18,685.6625,0.0014584434762000254,0,0,400,0.0
720575940625968792,40139.555,2.4913081373223992e-05,117,0,400,0.2925,1125.9,0.0008881783462119193,0,0,400,0.0
720575940625969064,49993.8975,2.0002441297960416e-05,154,0,400,0.385,14474.6825,6.90861440311385e-05,0,0,400,0.0
720575940626012072,27891.4575,3.585327156173176e-05,81,0,400,0.2025,4036.66,0.00024772955859547253,0,0,400,0.0
720575940626038403,36004.4075,2.777437734532918e-05,113,0,400,0.2825,93649.76,1.0678083958784305e-05,352,0,400,0.88
720575940626048540,38596.7925,2.5908888672549665e-05,113,0,400,0.2825,96244.0525,1.0390252426247325e-05,371,0,400,0.9275
720575940626048711,37358.3975,2.67677434504518e-05,98,0,400,0.245,67608.145,1.479111725369776e-05,172,0,400,0.43
720575940626063944,46774.5775,2.1379134851618915e-05,141,0,400,0.3525,14567.3125,6.86468420307452e-05,0,0,400,0.0
720575940626090782,30748.255,3.252217077034127e-05,90,0,400,0.225,21839.0675,4.578950085666432e-05,2,0,400,0.005
720575940626102790,30470.835,3.281826704125437e-05,71,0,400,0.1775,11846.215,8.441514863608334e-05,0,0,400,0.0
720575940626111527,40626.7775,2.4614307644754745e-05,118,0,400,0.295,59343.4625,1.685105583449904e-05,132,0,400,0.33
720575940626137895,34335.5975,2.912429294407939e-05,98,0,400,0.245,93845.88,1.0655768798800756e-05,351,0,400,0.8775
720575940626138008,37194.5,2.6885695465727458e-05,104,0,400,0.26,2294.175,0.0004358865387339675,0,0,400,0.0
720575940626140420,31123.86,3.212969085454054e-05,88,0,400,0.22,10203.75,9.800318510351587e-05,0,0,400,0.0
720575940626158223,40799.3275,2.4510207919481027e-05,117,0,400,0.2925,4999.0075,0.0002000397078820146,0,0,400,0.0
720575940626166012,31424.7925,3.182200805303647e-05,85,0,400,0.2125,16918.1075,5.9108266098912074e-05,0,0,400,0.0
720575940626180358,32212.89,3.1043473590851364e-05,97,0,400,0.2425,4448.5475,0.00022479247439754214,0,0,400,0.0
720575940626196732,23629.4625,4.232004854109567e-05,59,0,400,0.1475,1099.2625,0.000909700822142118,0,0,400,0.0
720575940626205702,33693.84,2.967901551144067e-05,97,0,400,0.2425,33721.01,2.96551022641374e-05,27,0,400,0.0675
720575940626216177,34615.37,2.8888901086424903e-05,102,0,400,0.255,15129.7925,6.609475972654615e-05,1,0,400,0.0025
720575940626302982,25096.2525,3.984658665671299e-05,66,0,400,0.165,30828.0625,3.2437977573193254e-05,19,0,400,0.0475
720575940626304936,32980.165,3.032125521506639e-05,69,0,400,0.1725,9945.695,0.00010054601513519167,0,0,400,0.0
720575940626314061,33047.6275,3.025935825499122e-05,97,0,400,0.2425,4674.24,0.00021393852262613816,0,0,400,0.0
720575940626315207,28901.2975,3.4600522692796056e-05,86,0,400,0.215,3552.965,0.0002814550664022865,0,0,400,0.0
720575940626316606,31119.5925,3.2134096871609104e-05,69,0,400,0.1725,1076.8375,0.0009286452227007324,0,0,400,0.0
720575940626327046,23970.8175,4.1717392408498376e-05,57,0,400,0.1425,95547.2875,1.0466021863781323e-05,368,0,400,0.92
720575940626343305,28699.625,3.4843660849227126e-05,83,0,400,0.2075,931.325,0.0010737390277293104,0,0,400,0.0
720575940626347848,47697.9925,2.0965242929249067e-05,126,0,400,0.315,14787.1,6.762651229788126e-05,0,0,400,0.0
720575940626351256,19549.0725,5.115332197985352e-05,49,0,400,0.1225,9722.535,0.00010285383390237218,0,0,400,0.0
720575940626355081,20685.7075,4.834255729469248e-05,41,0,400,0.1025,20122.525,4.969555262075708e-05,2,0,400,0.005
720575940626356648,25660.5225,3.89703678091512e-05,54,0,400,0.135,1649.3075,0.0006063150746601226,0,0,400,0.0
720575940626363654,32541.48,3.073000982131114e-05,110,0,400,0.275,72662.8825,1.3762184565138878e-05,207,0,400,0.5175
720575940626371898,33601.18,2.9760859588859676e-05,71,0,400,0.1775,1455.5625,0.0006870196229979818,0,0,400,0.0
720575940626375305,48481.0775,2.0626604266375888e-05,148,0,400,0.37,537.48,0.0018605343454640173,0,0,400,0.0
720575940626382973,27130.265,3.6859205024351955e-05,73,0,400,0.1825,38028.1125,2.6296335375572478e-05,34,0,400,0.085
720575940626397127,27724.1925,3.6069580746129934e-05,75,0,400,0.1875,97241.425,1.0283683111390028e-05,377,0,400,0.9425
720575940626408177,39330.7725,2.5425384156896487e-05,124,0,400,0.31,17071.9375,5.857565961684197e-05,1,0,400,0.0025
720575940626429383,33644.9875,2.972210942268889e-05,82,0,400,0.205,4190.58,0.00023863045210925456,0,0,400,0.0
720575940626449082,33880.105,2.9515847132114847e-05,90,0,400,0.225,100000.0,1e-05,400,0,400,1.0
720575940626456083,24444.445,4.0909089979338864e-05,53,0,400,0.1325,13388.6775,7.468997591435001e-05,0,0,400,0.0
720575940626469898,44230.4525,2.2608857551253855e-05,133,0,400,0.3325,653.23,0.0015308543698237987,0,0,400,0.0
720575940626471957,32632.6675,3.064413903644255e-05,83,0,400,0.2075,3828.9175,0.00026117042218851675,0,0,400,0.0
720575940626479674,45092.2375,2.2176766012110177e-05,139,0,400,0.3475,88339.12,1.1320013149327274e-05,302,0,400,0.755
720575940626485514,37584.19,2.6606932329790796e-05,100,0,400,0.25,17681.8625,5.655512817159392e-05,4,0,400,0.01
720575940626500233,26513.765,3.7716257951294354e-05,59,0,400,0.1475,3944.9625,0.0002534878341682589,0,0,400,0.0
720575940626510666,33720.2475,2.965577284093185e-05,103,0,400,0.2575,15218.285,6.57104266348015e-05,0,0,400,0.0
720575940626526986,37043.59,2.6995223735064558e-05,109,0,400,0.2725,97604.5375,1.0245425321543068e-05,375,0,400,0.9375
720575940626533714,46295.925,2.160017323338933e-05,145,0,400,0.3625,1338.3825,0.0007471705584913132,0,0,400,0.0
720575940626534986,33979.2175,2.9429753642796514e-05,98,0,400,0.245,94547.9575,1.0576643075552424e-05,360,0,400,0.9
720575940626541075,41388.245,2.4161449706311538e-05,127,0,400,0.3175,61726.1775,1.620058199780798e-05,143,0,400,0.3575
720575940626561448,22083.705,4.528225675899945e-05,45,0,400,0.1125,98545.735,1.0147572596622269e-05,387,0,400,0.9675
720575940626579185,43285.26,2.310255269345731e-05,122,0,400,0.305,94700.8525,1.0559567032408712e-05,361,0,400,0.9025
720575940626605211,23918.94,4.180787275690311e-05,56,0,400,0.14,28326.99,3.5302021146616706e-05,20,0,400,0.05
720575940626609128,32258.0575,3.100000674250147e-05,93,0,400,0.2325,5638.8825,0.00017734010240504213,0,0,400,0.0
720575940626612254,35285.5625,2.834020288042737e-05,72,0,400,0.18,1281.6175,0.0007802640023251867,0,0,400,0.0
720575940626646790,44452.77,2.249578597689188e-05,120,0,400,0.3,38611.48,2.5899033137294917e-05,36,0,400,0.09
720575940626658577,26048.46,3.8389985434839524e-05,68,0,400,0.17,1063.29,0.0009404771981303314,0,0,400,0.0
720575940626660358,41443.655,2.4129145945259898e-05,114,0,400,0.285,7408.215,0.0001349852832294959,0,0,400,0.0
720575940626666345,31762.2025,3.148396273841526e-05,97,0,400,0.2425,1138.15,0.0008786188112287483,0,0,400,0.0
720575940626666857,33302.3175,3.0027940247701982e-05,106,0,400,0.265,53166.2525,1.8808923950395034e-05,82,0,400,0.205
720575940626682384,23907.0625,4.182864373236988e-05,50,0,400,0.125,13138.36,7.611300040492115e-05,0,0,400,0.0
720575940626692039,45105.8125,2.2170091714898164e-05,144,0,400,0.36,69089.2075,1.4474040681390071e-05,196,0,400,0.49
720575940626721835,26861.5625,3.7227916283723254e-05,73,0,400,0.1825,96025.395,1.0413911861544541e-05,364,0,400,0.91
720575940626753935,40913.9775,2.4441524904294626e-05,128,0,400,0.32,12188.1825,8.204668743678559e-05,0,0,400,0.0
720575940626778217,47528.4125,2.1040046309141927e-05,161,0,400,0.4025,1679.25,0.000595503945213637,0,0,400,0.0
720575940626780422,32784.95,3.0501800368766768e-05,84,0,400,0.21,80572.3225,1.2411209817118031e-05,253,0,400,0.6325
720575940626781522,32685.935,3.059419900333278e-05,86,0,400,0.215,99089.76,1.009186014780942e-05,392,0,400,0.98
720575940626793871,46755.725,2.138775518933778e-05,142,0,400,0.355,709.925,0.0014085994999471776,0,0,400,0.0
720575940626798480,38115.02,2.6236376105797664e-05,105,0,400,0.2625,724.245,0.001380748227464463,0,0,400,0.0
720575940626800400,29409.69,3.400239852919225e-05,86,0,400,0.215,68182.6725,1.4666482895635984e-05,193,0,400,0.4825
720575940626812777,27391.6325,3.650749914230194e-05,78,0,400,0.195,5731.5925,0.00017447158010622704,0,0,400,0.0
720575940626814666,37965.6425,2.6339604288271955e-05,102,0,400,0.255,823.1175,0.0012148933779199203,0,0,400,0.0
720575940626819088,18547.93,5.3914372115918055e-05,30,0,400,0.075,18031.2075,5.5459402815923445e-05,3,0,400,0.0075
720575940626827024,20557.8525,4.864321309825528e-05,47,0,400,0.1175,9191.475,0.00010879646629077487,0,0,400,0.0
720575940626849301,30059.24,3.326764083190393e-05,71,0,400,0.1775,3303.4225,0.0003027163494829983,0,0,400,0.0
720575940626858831,24227.395,4.127558905940981e-05,51,0,400,0.1275,9980.0475,0.00010019992389815779,0,0,400,0.0
720575940626859599,36487.42,2.740670620175392e-05,100,0,400,0.25,9887.0775,0.00010114212212860676,0,0,400,0.0
720575940626894588,47949.125,2.085543792509248e-05,140,0,400,0.35,97477.065,1.0258823447341176e-05,375,0,400,0.9375
720575940626898504,36890.6975,2.7107104711153807e-05,112,0,400,0.28,6339.3775,0.00015774419491503702,0,0,400,0.0
720575940626923029,52618.5475,1.9004705517574388e-05,176,0,400,0.44,74641.9175,1.339729783871107e-05,217,0,400,0.5425
720575940626972090,40324.9075,2.47985689737788e-05,123,0,400,0.3075,5839.47,0.00017124841809273785,0,0,400,0.0
720575940626973821,20633.9275,4.8463870971728476e-05,58,0,400,0.145,515.44,0.001940090020176936,0,0,400,0.0
720575940627033875,25924.5025,3.8573546396888426e-05,65,0,400,0.1625,626.0175,0.0015973994337219006,0,0,400,0.0
720575940627038792,38526.39,2.5956234155341313e-05,99,0,400,0.2475,1699.1125,0.0005885425479478257,0,0,400,0.0
720575940627046479,32460.585,3.080659205618137e-05,79,0,400,0.1975,74165.8225,1.348329953463403e-05,205,0,400,0.5125
720575940627048976,24165.9575,4.138052464918884e-05,74,0,400,0.185,20322.8725,4.9205642558649125e-05,3,0,400,0.0075
720575940627054988,24197.585,4.132643815488199e-05,61,0,400,0.1525,10139.835,9.862093416707472e-05,0,0,400,0.0
720575940627082500,37441.4025,2.6708401214404296e-05,103,0,400,0.2575,586.095,0.0017062080379460667,0,0,400,0.0
720575940627097862,32804.0275,3.0484061751259052e-05,81,0,400,0.2025,54149.88,1.846726160796663e-05,96,0,400,0.24
720575940627104259,46661.4575,2.1430963659889966e-05,135,0,400,0.3375,5604.5125,0.0001784276509330651,0,0,400,0.0
720575940627109116,37756.355,2.6485607522230363e-05,119,0,400,0.2975,561.405,0.0017812452685672556,0,0,400,0.0
720575940627126787,28667.84,3.4882293189860135e-05,60,0,400,0.15,2508.98,0.00039856834251369083,0,0,400,0.0
720575940627145627,22782.055,4.389419655075014e-05,60,0,400,0.15,13447.3175,7.436427376686838e-05,0,0,400,0.0
720575940627159498,39022.2125,2.562643007492207e-05,122,0,400,0.305,59348.9075,1.6849509824591128e-05,123,0,400,0.3075
720575940627161700,38392.0825,2.6047037172312808e-05,106,0,400,0.265,11065.265,9.037289210877462e-05,0,0,400,0.0
720575940627162344,29315.405,3.4111757964797005e-05,89,0,400,0.2225,387.4025,0.0025812946483308704,0,0,400,0.0
720575940627174928,35226.3,2.838788064599461e-05,110,0,400,0.275,65440.6975,1.528101071966722e-05,158,0,400,0.395
720575940627194267,33269.5825,3.0057485692824674e-05,93,0,400,0.2325,2373.66,0.00042129032801664943,0,0,400,0.0
720575940627212806,27157.965,3.682161016114425e-05,76,0,400,0.19,87081.6625,1.1483473917370376e-05,305,0,400,0.7625
720575940627227654,32181.705,3.107355561179869e-05,82,0,400,0.205,17295.145,5.78196944865163e-05,1,0,400,0.0025
720575940627228328,21733.3625,4.601220818913778e-05,49,0,400,0.1225,1555.51,0.0006428759699391197,0,0,400,0.0
720575940627241402,50393.21,1.984394326140367e-05,165,0,400,0.4125,9974.21,0.0001002585668438904,0,0,400,0.0
720575940627243267,46162.6175,2.1662549789339828e-05,149,0,400,0.3725,85221.93,1.1734068918645706e-05,274,0,400,0.685
720575940627264062,40329.985,2.4795446861683682e-05,130,0,400,0.325,350.145,0.0028559596738494055,0,0,400,0.0
720575940627269562,32379.5825,3.0883659478932444e-05,79,0,400,0.1975,1316.1725,0.0007597788283830578,0,0,400,0.0
720575940627296396,30258.3225,3.304875873406399e-05,76,0,400,0.19,14042.72,7.121127530848725e-05,1,0,400,0.0025
720575940627299227,17464.21,5.7259961945029296e-05,39,0,400,0.0975,8905.6725,0.0001122879827435828,0,0,400,0.0
720575940627299483,36002.6925,2.7775700386853014e-05,100,0,400,0.25,6073.9775,0.0001646367639656222,0,0,400,0.0
720575940627306124,25824.745,3.8722550793821976e-05,67,0,400,0.1675,64255.6525,1.5562833168646137e-05,155,0,400,0.3875
720575940627342211,28317.4875,3.531386744675e-05,75,0,400,0.1875,39818.2575,2.5114107517135827e-05,47,0,400,0.1175
720575940627357969,31089.71,3.216498320505402e-05,79,0,400,0.1975,1203.61,0.0008308339079934531,0,0,400,0.0
720575940627377346,32356.295,3.090588709244986e-05,89,0,400,0.2225,38288.8625,2.611725537680833e-05,37,0,400,0.0925
720575940627385031,42375.875,2.359833277778925e-05,135,0,400,0.3375,68939.525,1.4505466929167268e-05,195,0,400,0.4875
720575940627399783,25364.7125,3.942485056749608e-05,77,0,400,0.1925,11891.1825,8.409592569956771e-05,0,0,400,0.0
720575940627400776,34325.565,2.9132805242972692e-05,86,0,400,0.215,230.585,0.004336795541774183,0,0,400,0.0
720575940627418750,26028.2425,3.841980494841325e-05,65,0,400,0.1625,100000.0,1e-05,400,0,400,1.0
720575940627424199,37526.7175,2.664768108215167e-05,115,0,400,0.2875,80886.935,1.2362935992073381e-05,259,0,400,0.6475
720575940627425276,30530.69,3.2753927277765426e-05,95,0,400,0.2375,43960.055,2.27479242234797e-05,56,0,400,0.14
720575940627426069,40517.8875,2.4680457489300252e-05,119,0,400,0.2975,15263.465,6.551592315375309e-05,1,0,400,0.0025
720575940627426919,36114.615,2.768962094708749e-05,112,0,400,0.28,1617.61,0.0006181959804897349,0,0,400,0.0
720575940627433288,30060.215,3.326656179937502e-05,85,0,400,0.2125,98704.31,1.013126985032366e-05,389,0,400,0.9725
720575940627446090,16968.2575,5.893357052131016e-05,38,0,400,0.095,12966.1875,7.71236726292906e-05,0,0,400,0.0
720575940627460337,39816.195,2.511540844121343e-05,107,0,400,0.2675,4066.7,0.00024589962377357565,0,0,400,0.0
720575940627526376,29130.76,3.4327974965294416e-05,63,0,400,0.1575,89713.4275,1.1146603444618142e-05,316,0,400,0.79
720575940627543171,19346.465,5.1689029494535563e-05,26,0,400,0.065,24223.4,4.128239636054394e-05,7,0,400,0.0175
720575940627557909,34036.16,2.9380517661216772e-05,104,0,400,0.26,815.635,0.0012260386079557645,0,0,400,0.0
720575940627569658,26360.85,3.793504382445938e-05,54,0,400,0.135,1609.3725,0.0006213601885206812,0,0,400,0.0
720575940627602814,31185.6475,3.2066032940313327e-05,76,0,400,0.19,46899.9275,2.1321994580908467e-05,67,0,400,0.1675
720575940627617866,29953.1075,3.338551767959301e-05,82,0,400,0.205,1486.4425,0.0006727471799279151,0,0,400,0.0
720575940627618801,30456.9575,3.283322045545751e-05,87,0,400,0.2175,23499.36,4.2554350416351764e-05,3,0,400,0.0075
720575940627640475,42083.975,2.376201392572826e-05,132,0,400,0.33,96566.425,1.0355566129739193e-05,375,0,400,0.9375
720575940627653114,40351.555,2.478219240869404e-05,113,0,400,0.2825,18462.5475,5.416370628159521e-05,1,0,400,0.0025
720575940627653502,23476.3725,4.259601861403417e-05,56,0,400,0.14,17309.1,5.777307890069386e-05,0,0,400,0.0
720575940627666793,31954.4025,3.1294592349207596e-05,90,0,400,0.225,35205.2175,2.8404880611801362e-05,30,0,400,0.075
720575940627669886,30527.7675,3.2757062893642644e-05,75,0,400,0.1875,26162.9375,3.8222007754289826e-05,8,0,400,0.02
720575940627675121,40219.725,2.486342211439785e-05,122,0,400,0.305,862.3925,0.0011595648153248086,0,0,400,0.0
720575940627712335,38558.76,2.5934443949961045e-05,110,0,400,0.275,76278.94,1.310977840017179e-05,231,0,400,0.5775
720575940627723338,34807.8425,2.8729157804020748e-05,99,0,400,0.2475,2393.4175,0.0004178126047795673,0,0,400,0.0
720575940627730206,37036.11,2.7000675826915947e-05,113,0,400,0.2825,1040.5425,0.0009610371512936761,0,0,400,0.0
