Id,avg_out_hitting_time,rw_out_closeness,out_truncated_runs,out_stuck_runs,out_total_runs,out_truncation_rate,avg_in_hitting_time,rw_in_closeness,in_truncated_runs,in_stuck_runs,in_total_runs,in_truncation_rate,Label,modularity_class,classic_name,normal_in_closeness,normal_out_closeness,normal_betweenness,rw_betweenness_name,rw_betweenness
720575940624403044,37839.425,2.642746289088695e-05,106,0,400,0.265,51433.5675,1.9442555681170668e-05,80,0,400,0.2,FB.1336,3,FB.1336,2.228794,3.421639,0.0,FB.1336,0.000501
720575940624417052,39650.395,2.5220429708203413e-05,125,0,400,0.3125,19017.22,5.258392130921344e-05,1,0,400,0.0025,FB.806,1,FB.806,3.276413,2.845737,0.001843,FB.806,0.001729
720575940624437735,30285.2725,3.3019349586502816e-05,85,0,400,0.2125,1536.9975,0.0006506191454442,0,0,400,0.0,FB.179,2,FB.179,3.127285,3.65345,0.0,FB.179,0.003871
720575940624449428,28569.8575,3.50019246683327e-05,83,0,400,0.2075,37908.54,2.6379280236062904e-05,32,0,400,0.08,FB.597,4,FB.597,3.101392,2.848958,9e-06,FB.597,0.002701
720575940624469444,22532.7025,4.4379940666238326e-05,51,0,400,0.1275,18221.625,5.487984743402413e-05,4,0,400,0.01,AOTU.FB.1,4,AOTU.FB.1,2.511888,2.669854,0.004996,AOTU.FB.1,0.009419
720575940624483216,31015.12,3.224233857550769e-05,78,0,400,0.195,20558.2925,4.864217200917829e-05,1,0,400,0.0025,FB.885,1,FB.885,2.715011,2.84858,1e-06,FB.885,0.001695
720575940624560392,41631.225,2.402043177927145e-05,131,0,400,0.3275,16976.9775,5.890330007211236e-05,1,0,400,0.0025,FB.688,3,FB.688,2.990451,3.309769,0.0,FB.688,0.00158
720575940624562952,25273.4,3.956729209366369e-05,68,0,400,0.17,54395.8775,1.838374608443443e-05,99,0,400,0.2475,NO.FB.17,3,NO.FB.17,4.195812,3.577402,0.0,NO.FB.17,0.002397
720575940624576258,33641.69,2.9725022732211137e-05,92,0,400,0.23,24282.2,4.118242992809548e-05,5,0,400,0.0125,FB.1248,3,FB.1248,2.983474,3.015656,1e-05,FB.1248,0.000646
720575940624583708,18813.295,5.315389994150414e-05,33,0,400,0.0825,3609.1275,0.0002770752765038,0,0,400,0.0,FB.654,0,FB.654,3.128265,3.703737,0.001784,FB.654,0.002098
720575940624602957,23171.82,4.315586777387361e-05,47,0,400,0.1175,26147.7675,3.8244182796867834e-05,8,0,400,0.02,FB.589,4,FB.589,3.235327,3.093857,0.0,FB.589,0.001674
720575940624608714,29740.0725,3.362466584437547e-05,83,0,400,0.2075,100000.0,1e-05,400,0,400,1.0,NO.221,0,NO.221,2.084529,0.479439,0.0,NO.221,1.9e-05
720575940624611018,41598.335,2.4039423693280033e-05,133,0,400,0.3325,609.005,0.0016420226434922,0,0,400,0.0,FB.395,0,FB.395,3.045433,4.870896,0.000966,FB.395,0.003395
720575940624617397,16265.4225,6.14801121827607e-05,24,0,400,0.06,95229.23,1.0500977483489053e-05,363,0,400,0.9075,NO.6,1,NO.6,2.842907,1.225577,0.000163,NO.6,0.001602
720575940624634040,25047.0975,3.992478569622688e-05,48,0,400,0.12,92652.0,1.0793075162975434e-05,343,0,400,0.8575,AOTU.FB.43,4,AOTU.FB.43,2.074689,1.783351,0.0,AOTU.FB.43,0.000183
720575940624689130,32312.025,3.094823057360224e-05,81,0,400,0.2025,17748.2575,5.634355936068654e-05,3,0,400,0.0075,FB.SMP.57,4,FB.SMP.57,2.063114,3.058938,0.0,FB.SMP.57,0.000644
720575940624700674,37100.06,2.6954134305982256e-05,87,0,400,0.2175,4058.4625,0.0002463987285825,0,0,400,0.0,FB.884,0,FB.884,2.985453,4.137793,0.0,FB.884,0.001174
720575940624730638,25523.1525,3.918011303658512e-05,64,0,400,0.16,610.335,0.0016384444608288,0,0,400,0.0,FB.271,0,FB.271,3.278974,3.838109,8e-05,FB.271,0.002826
720575940624737869,31346.1725,3.1901821506278e-05,96,0,400,0.24,34190.3625,2.924800811924705e-05,21,0,400,0.0525,NO.72,3,NO.72,3.889209,2.388472,0.0,NO.72,0.000449
720575940624754981,44260.525,2.2593496123238485e-05,144,0,400,0.36,219.785,0.0045499010396523,0,0,400,0.0,FB.LAL.5,0,FB.LAL.5,1.114419,4.836251,0.003683,FB.LAL.5,0.00665
720575940624773916,29850.6775,3.350007717580279e-05,74,0,400,0.185,98524.105,1.0149800396562853e-05,390,0,400,0.975,FB.1247,4,FB.1247,3.068608,1.538819,6e-06,FB.1247,0.001508
720575940624783287,19140.005,5.224659032220733e-05,36,0,400,0.09,14119.9525,7.082176799107505e-05,2,0,400,0.005,EB.247,4,EB.247,1.112412,3.181926,0.000618,EB.247,0.000461
720575940624824963,26984.9775,3.7057655504808183e-05,73,0,400,0.1825,21763.85,4.594775281027943e-05,7,0,400,0.0175,FB.1100,4,FB.1100,3.108288,2.982238,7e-06,FB.1100,0.001183
720575940624827523,37413.9675,2.67279860121758e-05,118,0,400,0.295,100000.0,1e-05,400,0,400,1.0,NO.23,1,NO.23,2.663163,0.757444,0.0,NO.23,0.000566
720575940624836810,40137.915,2.491409929987644e-05,133,0,400,0.3325,99885.905,1.00114225325385e-05,399,0,400,0.9975,NO.73,0,NO.73,2.647354,0.635133,0.0,NO.73,0.001105
720575940624861017,31787.0975,3.145930514731646e-05,96,0,400,0.24,34942.8325,2.861817226751724e-05,32,0,400,0.08,FB.1039,1,FB.1039,2.699718,2.29334,0.0,FB.1039,0.000505
720575940624863516,34174.0225,2.926199278999129e-05,77,0,400,0.1925,3179.5525,0.000314509667634,0,0,400,0.0,FB.844,3,FB.844,2.721557,4.121349,0.0,FB.844,0.001022
720575940624888880,39169.7,2.552993768142212e-05,106,0,400,0.265,526.8,0.0018982536066818,0,0,400,0.0,FB.84,2,FB.84,3.014194,4.409287,0.021156,FB.84,0.009227
720575940624892858,34200.6075,2.923924670051548e-05,93,0,400,0.2325,4025.97,0.0002483873451615,0,0,400,0.0,FB.306,2,FB.306,3.149763,3.627081,1e-06,FB.306,0.003477
720575940624895821,38116.5025,2.6235355670421228e-05,104,0,400,0.26,7393.6125,0.0001352518812691,0,0,400,0.0,FB.918,2,FB.918,3.106486,3.655503,6.5e-05,FB.918,0.001959
720575940624905404,36355.245,2.750634743349962e-05,99,0,400,0.2475,502.96,0.0019882296802926,0,0,400,0.0,FB.140,3,FB.140,3.026348,4.748102,0.008433,FB.140,0.008224
720575940624940336,28786.0425,3.4739058000070696e-05,73,0,400,0.1825,5746.345,0.0001740236619973,0,0,400,0.0,FB.559,0,FB.559,3.405059,3.801042,0.004399,FB.559,0.002802
720575940625021796,33631.98,2.9733604741677418e-05,114,0,400,0.285,99467.6625,1.0053518649842604e-05,396,0,400,0.99,EB.138,3,EB.138,1.788833,0.227585,0.000983,EB.138,0.001948
720575940625029925,22935.22,4.3601064214775354e-05,52,0,400,0.13,48273.6275,2.07152445711688e-05,76,0,400,0.19,FB.1153,4,FB.1153,2.945703,3.174847,0.0,FB.1153,0.001084
720575940625061918,32231.245,3.1025795001092886e-05,102,0,400,0.255,66786.755,1.497302870906065e-05,163,0,400,0.4075,FB.1399,4,FB.1399,1.648839,2.898543,0.0,FB.1399,0.000886
720575940625131913,44228.6175,2.2609795569576644e-05,138,0,400,0.345,98983.4275,1.0102701283000128e-05,391,0,400,0.9775,NO.FB.50,3,NO.FB.50,2.499022,2.061195,0.0,NO.FB.50,0.002133
720575940625142936,47332.1925,2.1127269775216942e-05,159,0,400,0.3975,2094.9075,0.0004773480452,0,0,400,0.0,FB.162,1,FB.162,2.847481,3.215456,0.007688,FB.162,0.006115
720575940625144604,30591.63,3.268867987746975e-05,100,0,400,0.25,888.415,0.0011256000855456,0,0,400,0.0,FB.470,3,FB.470,2.870689,4.183333,3e-06,FB.470,0.0022
720575940625146109,42523.445,2.351643899030288e-05,130,0,400,0.325,1094.15,0.0009139514691769,0,0,400,0.0,FB.376,0,FB.376,2.918457,3.344136,1e-06,FB.376,0.001941
720575940625156745,22059.135,4.533269323570485e-05,45,0,400,0.1125,89833.0,1.1131766722696558e-05,319,0,400,0.7975,SMP.1228,4,SMP.1228,2.642001,2.508493,0.0,SMP.1228,0.000497
720575940625175960,25127.965,3.979629866565e-05,54,0,400,0.135,89858.32,1.1128630047835302e-05,317,0,400,0.7925,AOTU.FB.52,4,AOTU.FB.52,2.101706,2.247777,0.0,AOTU.FB.52,0.000172
720575940625176092,26319.875,3.79941014157552e-05,64,0,400,0.16,98768.6225,1.0124672944588247e-05,387,0,400,0.9675,NO.106,4,NO.106,2.353639,2.033597,0.0,NO.106,0.000493
720575940625218685,40165.32,2.489710028452406e-05,120,0,400,0.3,12557.2475,7.963528631573122e-05,0,0,400,0.0,EB.277,4,EB.277,0.4358,3.642708,0.000564,EB.277,0.001367
720575940625294217,26152.62,3.823708676224409e-05,64,0,400,0.16,39627.8225,2.5234795578283417e-05,37,0,400,0.0925,FB.1224,3,FB.1224,2.610415,3.221739,0.000127,FB.1224,0.000905
720575940625301604,27322.46,3.659992548255172e-05,79,0,400,0.1975,32681.2325,3.059860120024543e-05,25,0,400,0.0625,FB.270,1,FB.270,2.998704,2.461429,0.000588,FB.270,0.004638
720575940625308162,29084.8375,3.438217593617293e-05,76,0,400,0.19,226.26,0.0044196941571643,0,0,400,0.0,FB.LAL.7,0,FB.LAL.7,1.921443,4.771623,0.002197,FB.LAL.7,0.003549
720575940625328842,24365.0925,4.10423231514512e-05,76,0,400,0.19,83527.9275,1.1972043721544509e-05,283,0,400,0.7075,SLP.FB.15,4,SLP.FB.15,3.390764,1.930477,0.0,SLP.FB.15,0.002024
720575940625346362,25606.97,3.905186751888255e-05,61,0,400,0.1525,42921.7375,2.3298218064914077e-05,57,0,400,0.1425,FB.1171,3,FB.1171,2.81698,3.117983,0.0,FB.1171,0.000522
720575940625349961,24169.5525,4.13743696744075e-05,48,0,400,0.12,44847.9975,2.2297539594716575e-05,62,0,400,0.155,FB.1005,1,FB.1005,3.667106,2.711361,3.2e-05,FB.1005,0.000777
720575940625378121,38686.4175,2.5848865431905136e-05,126,0,400,0.315,34888.1575,2.8663021255851645e-05,27,0,400,0.0675,FB.724,4,FB.724,3.236298,3.039189,9e-06,FB.724,0.001956
720575940625390266,42455.4975,2.355407565298228e-05,120,0,400,0.3,73126.2375,1.3674982252437095e-05,221,0,400,0.5525,SMP.1384,4,SMP.1384,2.697599,2.335725,0.0,SMP.1384,0.000314
720575940625392650,38236.7525,2.615284862384691e-05,111,0,400,0.2775,706.665,0.0014150976771171,0,0,400,0.0,FB.106,2,FB.106,3.002025,4.634293,0.004965,FB.106,0.012323
720575940625395096,41145.8975,2.4303759566795207e-05,127,0,400,0.3175,18159.6625,5.50671027063416e-05,0,0,400,0.0,FB.1002,1,FB.1002,2.786899,2.952647,0.000171,FB.1002,0.001458
720575940625415196,20525.675,4.87194696398535e-05,45,0,400,0.1125,1568.9725,0.0006373598007613,0,0,400,0.0,SMP.FB.25,0,SMP.FB.25,3.371863,3.394707,0.0,SMP.FB.25,0.00197
720575940625424642,43928.2975,2.276436959570309e-05,132,0,400,0.33,100000.0,1e-05,400,0,400,1.0,NO.FB.54,3,NO.FB.54,2.700661,0.646216,0.0,NO.FB.54,0.000625
720575940625437706,30030.3675,3.3299625787130314e-05,84,0,400,0.21,8892.9275,0.0001124489095407,0,0,400,0.0,FB.905,1,FB.905,2.711923,2.777183,1e-06,FB.905,0.000908
720575940625439690,42317.0275,2.36311494232434e-05,130,0,400,0.325,74374.05,1.3445549892738124e-05,224,0,400,0.56,CRE.FB.32,0,CRE.FB.32,3.06406,2.973403,2.5e-05,CRE.FB.32,0.001794
720575940625453145,27660.1525,3.615309062377729e-05,90,0,400,0.225,95923.4,1.0424984935896768e-05,368,0,400,0.92,NO.92,4,NO.92,2.353754,2.492784,1e-06,NO.92,0.001354
720575940625455247,36664.89,2.7274048824365764e-05,125,0,400,0.3125,53.4525,0.0187081988681539,0,0,400,0.0,FB.2,0,FB.2,3.523573,4.577524,0.008614,FB.2,0.01828
720575940625493604,39503.8525,2.5313986781415812e-05,130,0,400,0.325,5914.8725,0.000169065351789,0,0,400,0.0,FB.CRE.15,1,FB.CRE.15,2.335842,3.082273,0.0,FB.CRE.15,0.001246
720575940625506027,38215.985,2.616706072079524e-05,116,0,400,0.29,22170.7675,4.5104437633924936e-05,0,0,400,0.0,EB.300,4,EB.300,0.76812,3.60211,0.00077,EB.300,0.001709
720575940625511762,36210.82,2.761605509071598e-05,105,0,400,0.2625,17826.9075,5.609497889636775e-05,1,0,400,0.0025,EB.110,5,EB.110,0.489074,0.783651,0.0,EB.110,0.000666
720575940625516830,29802.6575,3.35540547013299e-05,67,0,400,0.1675,14187.0475,7.048682962399329e-05,0,0,400,0.0,EB.152,5,EB.152,0.770184,1.285354,0.000259,EB.152,0.001885
720575940625535621,30251.775,3.305591159527003e-05,94,0,400,0.235,6640.135,0.0001505993477542,0,0,400,0.0,FB.484,2,FB.484,3.133835,3.008294,0.000142,FB.484,0.002529
720575940625537301,30872.2725,3.2391525437591286e-05,73,0,400,0.1825,100000.0,1e-05,400,0,400,1.0,NO.119,0,NO.119,2.23304,0.630282,0.0,NO.119,0.000875
720575940625541434,40104.505,2.4934854575564517e-05,120,0,400,0.3,56051.2975,1.7840800206275332e-05,119,0,400,0.2975,PB.FB.4,3,PB.FB.4,4.225678,3.678804,0.001616,PB.FB.4,0.001929
720575940625556611,31064.89,3.219068214952636e-05,84,0,400,0.21,2397.56,0.0004170907088873,0,0,400,0.0,FB.532,0,FB.532,3.003912,3.813018,8.7e-05,FB.532,0.002914
720575940625579141,25814.9675,3.873721708152451e-05,64,0,400,0.16,487.7875,0.0020500730338518,0,0,400,0.0,FB.204,0,FB.204,2.874144,4.699178,0.002335,FB.204,0.005246
720575940625604098,32296.415,3.0963188948370894e-05,79,0,400,0.1975,64687.845,1.5458854750842296e-05,151,0,400,0.3775,FB.1048,0,FB.1048,2.831417,2.12,0.0,FB.1048,0.00102
720575940625609810,30113.29,3.320792912365271e-05,80,0,400,0.2,26258.7725,3.8082511282658015e-05,17,0,400,0.0425,FB.1246,3,FB.1246,2.994258,3.700535,0.0,FB.1246,0.000679
720575940625630993,39604.135,2.5249888679553284e-05,113,0,400,0.2825,65705.6525,1.5219390751807846e-05,162,0,400,0.405,FB.1132,4,FB.1132,2.904078,3.034268,0.0,FB.1132,0.000869
720575940625636964,32677.7125,3.0601897241124206e-05,88,0,400,0.22,3622.5325,0.0002760499733266,0,0,400,0.0,FB.548,3,FB.548,3.716262,3.464647,0.0,FB.548,0.001195
720575940625637562,40859.74,2.4473968752615657e-05,116,0,400,0.29,405.59,0.0024655440222885,0,0,400,0.0,FB.263,0,FB.263,3.122939,4.907416,0.002427,FB.263,0.004899
720575940625649214,30911.0175,3.235092471478818e-05,79,0,400,0.1975,7211.855,0.0001386605803915,0,0,400,0.0,FB.5,1,FB.5,3.926123,3.466928,0.040867,FB.5,0.028209
720575940625649726,32109.01,3.114390633657033e-05,80,0,400,0.2,90549.415,1.1043693656110311e-05,325,0,400,0.8125,FB.1099,4,FB.1099,2.597638,2.249104,4.5e-05,FB.1099,0.002187
720575940625653223,27612.1525,3.6215937891839473e-05,65,0,400,0.1625,26609.9175,3.75799737071714e-05,11,0,400,0.0275,EB.116,4,EB.116,2.076752,1.585946,0.000987,EB.116,0.00176
720575940625667721,26520.275,3.770699964461153e-05,79,0,400,0.1975,9299.0925,0.0001075373752868,0,0,400,0.0,SMP.FB.19,2,SMP.FB.19,3.179828,3.658327,0.001281,SMP.FB.19,0.003335
720575940625678650,36435.0625,2.744608987565206e-05,107,0,400,0.2675,716.0025,0.0013966431681453,0,0,400,0.0,FB.469,0,FB.469,3.090663,4.74587,0.002902,FB.469,0.003314
720575940625680784,36413.765,2.74621424068618e-05,107,0,400,0.2675,5780.3425,0.0001730001293175,0,0,400,0.0,CRE.FB.34,3,CRE.FB.34,3.811907,3.687686,0.0,CRE.FB.34,0.001421
720575940625683077,25478.2775,3.92491211385856e-05,67,0,400,0.1675,9347.12,0.0001069848252723,0,0,400,0.0,FB.843,2,FB.843,2.961046,3.518003,2e-06,FB.843,0.001531
720575940625698279,36808.385,2.716772278925033e-05,110,0,400,0.275,455.51,0.002195341485368,0,0,400,0.0,FB.54,2,FB.54,3.408998,4.362551,0.001601,FB.54,0.007829
720575940625703824,24774.075,4.036477648509581e-05,63,0,400,0.1575,1914.845,0.0005222354812008,0,0,400,0.0,FB.183,3,FB.183,3.217281,3.271001,1.2e-05,FB.183,0.00287
720575940625721331,23787.3925,4.2039075951683224e-05,60,0,400,0.15,1274.34,0.0007847199334557,0,0,400,0.0,FB.715,2,FB.715,3.536455,4.478274,0.00236,FB.715,0.003046
720575940625733909,48087.4175,2.0795460683660127e-05,175,0,400,0.4375,19294.9175,5.182711975835087e-05,0,0,400,0.0,FB.1245,3,FB.1245,2.932321,3.241968,0.0,FB.1245,0.000533
720575940625750415,35135.4975,2.846124492758357e-05,106,0,400,0.265,1252.6775,0.0007982900626857,0,0,400,0.0,FB.413,4,FB.413,3.267737,3.954887,0.000918,FB.413,0.004724
720575940625760017,22162.1125,4.5122052331428246e-05,54,0,400,0.135,6608.285,0.0001513251925423,0,0,400,0.0,FB.904,2,FB.904,3.070285,3.589845,0.0,FB.904,0.001341
720575940625781180,41891.6425,2.3871109852042683e-05,118,0,400,0.295,11946.34,8.37076460238031e-05,0,0,400,0.0,FB.1268,3,FB.1268,3.098538,3.565935,0.0,FB.1268,0.001099
720575940625787536,26586.64,3.7612876241601045e-05,72,0,400,0.18,404.9075,0.0024696998697233,0,0,400,0.0,FB.35,0,FB.35,3.22589,4.368684,3.6e-05,FB.35,0.005664
720575940625796133,39923.405,2.504796371952743e-05,118,0,400,0.295,762.985,0.0013106417557356,0,0,400,0.0,FB.196,0,FB.196,3.281365,3.913911,0.0,FB.196,0.003257
720575940625805906,30325.235,3.297583679071242e-05,88,0,400,0.22,93227.855,1.0726407896009192e-05,340,0,400,0.85,AOTU.FB.27,4,AOTU.FB.27,2.292685,2.07816,0.001198,AOTU.FB.27,0.002839
720575940625816212,36792.4075,2.717952066605046e-05,113,0,400,0.2825,1687.33,0.0005926522968239,0,0,400,0.0,FB.874,4,FB.874,2.712879,4.318287,0.000706,FB.874,0.002239
720575940625817256,24754.2875,4.039704233054577e-05,53,0,400,0.1325,19144.28,5.223492343404923e-05,1,0,400,0.0025,FB.1244,3,FB.1244,2.901262,3.101126,0.001006,FB.1244,0.001126
720575940625819535,24508.7975,4.080167539839521e-05,65,0,400,0.1625,95101.5875,1.0515071580692594e-05,356,0,400,0.89,AOTU.BU.13,4,AOTU.BU.13,2.218356,1.799418,0.000987,AOTU.BU.13,0.001299
720575940625821017,26282.9175,3.804752649701084e-05,64,0,400,0.16,95581.9425,1.0462227214099566e-05,368,0,400,0.92,NO.118,4,NO.118,2.340947,1.951129,3e-06,NO.118,0.000816
720575940625824999,29751.3075,3.361196814627391e-05,72,0,400,0.18,98608.455,1.0141118223584376e-05,390,0,400,0.975,LAL.496,4,LAL.496,2.001233,2.136685,0.0,LAL.496,0.00039
720575940625848330,33156.5575,3.0159946490222935e-05,96,0,400,0.24,96018.35,1.0414675944754309e-05,364,0,400,0.91,AOTU.FB.21,4,AOTU.FB.21,2.150051,2.0592,0.000242,AOTU.FB.21,0.001717
720575940625850938,31103.1075,3.215112830767794e-05,72,0,400,0.18,567.855,0.00176101293464,0,0,400,0.0,FB.114,2,FB.114,3.323214,4.628495,0.00611,FB.114,0.012699
720575940625863336,43854.6725,2.2802587341177843e-05,137,0,400,0.3425,99981.7725,1.0001823082302328e-05,399,0,400,0.9975,FB.1346,4,FB.1346,2.733316,1.40102,0.0,FB.1346,0.000948
720575940625863690,36354.8375,2.7506655751108776e-05,119,0,400,0.2975,46497.0975,2.150671877959694e-05,70,0,400,0.175,FB.739,4,FB.739,2.767743,1.840143,0.000628,FB.739,0.002717
720575940625864581,20014.9,4.9962777730590704e-05,40,0,400,0.1,4290.3825,0.0002330794515407,0,0,400,0.0,FB.SMP.10,2,FB.SMP.10,1.99792,3.635781,0.0,FB.SMP.10,0.001416
720575940625875402,41170.01,2.4289525312235775e-05,120,0,400,0.3,3976.6625,0.0002514671536747,0,0,400,0.0,FB.357,1,FB.357,2.817121,3.16425,6.9e-05,FB.357,0.002983
720575940625880472,43388.29,2.3047693283141603e-05,122,0,400,0.305,1150.685,0.0008690475673185,0,0,400,0.0,FB.547,3,FB.547,3.020456,4.552345,0.006685,FB.547,0.004241
720575940625899751,19894.2125,5.026587506291088e-05,28,0,400,0.07,79930.0075,1.251094590476549e-05,256,0,400,0.64,FB.863,4,FB.863,3.446432,2.174911,9.7e-05,FB.863,0.002773
720575940625902823,29275.345,3.41584360491738e-05,85,0,400,0.2125,780.4425,0.0012813243768759,0,0,400,0.0,FB.268,2,FB.268,3.178599,4.369423,0.001691,FB.268,0.006319
720575940625905295,33590.58,2.977025106443533e-05,98,0,400,0.245,66851.92,1.4958433504976372e-05,158,0,400,0.395,FB.1077,4,FB.1077,2.956576,2.534411,0.000259,FB.1077,0.001634
720575940625925892,44797.9725,2.23224388112654e-05,137,0,400,0.3425,37756.515,2.648549528472106e-05,40,0,400,0.1,FB.1243,3,FB.1243,2.877811,3.349844,0.0,FB.1243,0.000525
720575940625925898,43885.2275,2.27867110863217e-05,139,0,400,0.3475,5055.6775,0.0001977974267543,0,0,400,0.0,FB.CRE.66,2,FB.CRE.66,2.13919,3.707723,0.0,FB.CRE.66,0.000762
720575940625932275,39363.185,2.540444834430954e-05,114,0,400,0.285,1298.355,0.0007702053752633,0,0,400,0.0,FB.MB_ML.11,3,FB.MB_ML.11,3.033955,4.285713,0.000108,FB.MB_ML.11,0.003294
720575940625938856,34456.195,2.9022357227778633e-05,98,0,400,0.245,10603.6925,9.43067709668118e-05,0,0,400,0.0,FB.738,1,FB.738,2.847513,3.020598,0.000907,FB.738,0.002518
720575940625951321,27932.83,3.580016775958612e-05,57,0,400,0.1425,93907.9475,1.0648725977106464e-05,350,0,400,0.875,NO.FB.52,4,NO.FB.52,2.670198,2.364054,3e-06,NO.FB.52,0.00175
720575940625952584,34152.0175,2.9280847024630388e-05,94,0,400,0.235,84811.77,1.1790816298256716e-05,272,0,400,0.68,FB.1170,4,FB.1170,3.041453,2.421412,1.6e-05,FB.1170,0.001299
720575940625962152,32701.0575,3.058005081334144e-05,97,0,400,0.2425,2620.33,0.0003816313212457,0,0,400,0.0,FB.46,4,FB.46,3.606014,3.853682,0.050013,FB.46,0.024548
720575940625968515,30537.3625,3.274677045209782e-05,72,0,400,0.18,685.6625,0.0014584434762,0,0,400,0.0,FB.526,0,FB.526,3.258084,4.629296,3.6e-05,FB.526,0.002178
720575940625968792,40139.555,2.4913081373223992e-05,117,0,400,0.2925,1125.9,0.0008881783462119,0,0,400,0.0,FB.463,3,FB.463,2.991435,4.636013,0.000647,FB.463,0.003326
720575940625969064,49993.8975,2.0002441297960416e-05,154,0,400,0.385,14474.6825,6.90861440311385e-05,0,0,400,0.0,FB.974,1,FB.974,2.94415,3.179134,0.0,FB.974,0.001591
720575940626012072,27891.4575,3.585327156173176e-05,81,0,400,0.2025,4036.66,0.0002477295585954,0,0,400,0.0,FB.477,2,FB.477,3.07432,2.815161,0.0,FB.477,0.001618
720575940626038403,36004.4075,2.777437734532918e-05,113,0,400,0.2825,93649.76,1.0678083958784303e-05,352,0,400,0.88,SLP.FB.14,4,SLP.FB.14,2.418544,1.557322,8e-06,SLP.FB.14,0.001788
720575940626048540,38596.7925,2.5908888672549665e-05,113,0,400,0.2825,96244.0525,1.0390252426247325e-05,371,0,400,0.9275,AOTU.FB.20,4,AOTU.FB.20,2.264903,1.933381,0.001169,AOTU.FB.20,0.001611
720575940626048711,37358.3975,2.67677434504518e-05,98,0,400,0.245,67608.145,1.479111725369776e-05,172,0,400,0.43,FB.1038,4,FB.1038,3.043827,2.683367,0.0,FB.1038,0.000941
720575940626063944,46774.5775,2.1379134851618915e-05,141,0,400,0.3525,14567.3125,6.86468420307452e-05,0,0,400,0.0,FB.721,1,FB.721,2.726803,2.991532,5e-05,FB.721,0.001831
720575940626090782,30748.255,3.252217077034127e-05,90,0,400,0.225,21839.0675,4.578950085666432e-05,2,0,400,0.005,FB.767,4,FB.767,3.399375,2.794029,0.000768,FB.767,0.002245
720575940626102790,30470.835,3.281826704125437e-05,71,0,400,0.1775,11846.215,8.441514863608334e-05,0,0,400,0.0,FB.902,1,FB.902,2.789462,3.024507,0.000407,FB.902,0.001827
720575940626111527,40626.7775,2.4614307644754745e-05,118,0,400,0.295,59343.4625,1.685105583449904e-05,132,0,400,0.33,FB.1364,3,FB.1364,2.234303,3.365911,0.0,FB.1364,0.000653
720575940626137895,34335.5975,2.912429294407939e-05,98,0,400,0.245,93845.88,1.0655768798800756e-05,351,0,400,0.8775,EB.33,3,EB.33,0.749553,0.344626,3e-06,EB.33,0.000869
720575940626138008,37194.5,2.6885695465727455e-05,104,0,400,0.26,2294.175,0.0004358865387339,0,0,400,0.0,FB.294,2,FB.294,3.127027,3.852898,0.0,FB.294,0.003546
720575940626140420,31123.86,3.212969085454054e-05,88,0,400,0.22,10203.75,9.800318510351588e-05,0,0,400,0.0,SMP.FB.2,2,SMP.FB.2,3.388888,3.600804,0.017619,SMP.FB.2,0.007876
720575940626158223,40799.3275,2.4510207919481027e-05,117,0,400,0.2925,4999.0075,0.000200039707882,0,0,400,0.0,FB.SMP.17,4,FB.SMP.17,2.199663,3.547938,0.0,FB.SMP.17,0.001006
720575940626166012,31424.7925,3.182200805303647e-05,85,0,400,0.2125,16918.1075,5.9108266098912074e-05,0,0,400,0.0,FB.1322,3,FB.1322,2.901081,2.968404,0.0,FB.1322,0.000459
720575940626180358,32212.89,3.1043473590851364e-05,97,0,400,0.2425,4448.5475,0.0002247924743975,0,0,400,0.0,FB.610,0,FB.610,3.25549,4.049737,1.2e-05,FB.610,0.002048
720575940626196732,23629.4625,4.232004854109567e-05,59,0,400,0.1475,1099.2625,0.0009097008221421,0,0,400,0.0,FB.202,3,FB.202,3.130102,3.837894,0.0,FB.202,0.002601
720575940626205702,33693.84,2.967901551144067e-05,97,0,400,0.2425,33721.01,2.96551022641374e-05,27,0,400,0.0675,FB.1098,4,FB.1098,3.105976,2.968075,0.0,FB.1098,0.001141
720575940626216177,34615.37,2.8888901086424903e-05,102,0,400,0.255,15129.7925,6.609475972654615e-05,1,0,400,0.0025,FB.1345,3,FB.1345,2.813754,3.21963,0.0,FB.1345,0.000581
720575940626302982,25096.2525,3.984658665671299e-05,66,0,400,0.165,30828.0625,3.2437977573193254e-05,19,0,400,0.0475,FB.987,4,FB.987,3.175893,3.417196,0.0,FB.987,0.001028
720575940626304936,32980.165,3.032125521506639e-05,69,0,400,0.1725,9945.695,0.0001005460151351,0,0,400,0.0,FB.687,1,FB.687,3.170439,3.24498,0.000193,FB.687,0.002264
720575940626314061,33047.6275,3.025935825499122e-05,97,0,400,0.2425,4674.24,0.0002139385226261,0,0,400,0.0,FB.609,1,FB.609,2.753382,3.060221,3.8e-05,FB.609,0.002127
720575940626315207,28901.2975,3.4600522692796056e-05,86,0,400,0.215,3552.965,0.0002814550664022,0,0,400,0.0,PB.17,3,PB.17,3.172041,3.863761,0.000986,PB.17,0.001115
720575940626316606,31119.5925,3.2134096871609104e-05,69,0,400,0.1725,1076.8375,0.0009286452227007,0,0,400,0.0,FB.194,3,FB.194,3.196,3.611255,1.5e-05,FB.194,0.003471
